x, y
,
N,mkm
1735,-18.73954
1736,-18.82596
1737,-18.77325
1738,-18.663
1739,-18.61558
1740,-18.54239
1741,-18.4199
1742,-18.24409
1743,-18.2288
1744,-18.24242
1745,-18.23662
1746,-18.10212
1747,-17.75555
1748,-17.43264
1749,-17.32043
1750,-17.29358
1751,-17.28073
1752,-17.26964
1753,-17.22506
1754,-17.19596
1755,-17.17496
1756,-17.0598
1757,-17.01121
1758,-17.02801
1759,-16.99764
1760,-16.61699
1761,-16.2618
1762,-16.01733
1763,-15.94485
1764,-15.95078
1765,-15.97124
1766,-16.19988
1767,-16.46619
1768,-16.7919
1769,-16.97513
1770,-17.11696
1771,-17.21085
1772,-17.24756
1773,-17.21844
1774,-17.13459
1775,-17.02363
1776,-16.90951
1777,-16.83996
1778,-16.93779
1779,-17.04999
1780,-17.16584
1781,-17.07952
1782,-16.457
1783,-16.0354
1784,-15.60704
1785,-15.56537
1786,-15.36722
1787,-15.10463
1788,-14.84673
1789,-14.54464
1790,-14.18487
1791,-14.1746
1792,-14.16189
1793,-14.26634
1794,-14.39814
1795,-14.5525
1796,-14.70177
1797,-14.90943
1798,-15.25985
1799,-15.57111
1800,-15.81028
1801,-15.75943
1802,-15.76327
1803,-15.83287
1804,-15.93249
1805,-15.99602
1806,-15.97488
1807,-15.89219
1808,-15.82264
1809,-15.82926
1810,-15.96231
1811,-16.1224
1812,-16.24074
1813,-16.37821
1814,-16.36685
1815,-16.33572
1816,-16.30084
1817,-16.22802
1818,-16.09183
1819,-15.95405
1820,-15.9224
1821,-16.00443
1822,-16.13311
1823,-16.2466
1824,-16.32334
1825,-16.29155
1826,-16.25809
1827,-16.14317
1828,-16.03927
1829,-15.96223
1830,-15.93531
1831,-15.97327
1832,-16.03063
1833,-16.05362
1834,-16.04379
1835,-15.85713
1836,-16.09384
1837,-15.51019
1838,-15.06467
1839,-14.64555
1840,-14.36823
1841,-14.4154
1842,-14.4361
1843,-14.36804
1844,-14.24205
1845,-14.14544
1846,-14.09479
1847,-14.03589
1848,-13.91636
1849,-13.77161
1850,-13.66028
1851,-13.55542
1852,-13.41464
1853,-13.28142
1854,-13.13782
1855,-13.03898
1856,-12.87799
1857,-12.61829
1858,-12.27203
1859,-11.84895
1860,-11.29245
1861,-10.91315
1862,-10.58591
1863,-10.28382
1864,-9.99421
1865,-9.7231
1866,-9.57995
1867,-9.48131
1868,-9.49076
1869,-9.75806
1870,-10.00418
1871,-10.13459
1872,-10.1101
1873,-9.99251
1874,-9.79685
1875,-10.59944
1876,-11.73541
1877,-13.53821
1878,-13.55416
1879,-13.47057
1880,-13.74706
1881,-14.72374
1882,-16.25857
1883,-17.62372
1884,-18.04321
1885,-18.78266
1886,-19.08873
1887,-19.3154
1888,-19.47495
1889,-19.58194
1890,-19.64923
1891,-19.69565
1892,-19.74397
1893,-19.81853
1894,-19.94174
1895,-20.11159
1896,-20.29021
1897,-20.43826
1898,-20.8567
1899,-21.15124
1900,-21.40614
1901,-21.72137
1902,-21.87076
1903,-22.35238
1904,-22.54218
1905,-22.45595
1906,-22.75493
1907,-22.87609
1908,-22.99521
1909,-23.038
1910,-23.19942
1911,-23.37256
1912,-23.58662
1913,-23.84586
1914,-24.0679
1915,-24.14449
1916,-24.15021
1917,-24.19996
1918,-24.32113
1919,-24.47709
1920,-24.58909
1921,-24.60502
1922,-24.52493
1923,-24.39165
1924,-24.26593
1925,-24.17731
1926,-24.09966
1927,-23.95423
1928,-23.73283
1929,-23.48445
1930,-23.25088
1931,-23.06283
1932,-22.91909
1933,-22.7911
1934,-22.53421
1935,-21.79719
1936,-20.84556
1937,-20.42863
1938,-20.3622
1939,-20.42286
1940,-20.50351
1941,-20.53164
1942,-20.48988
1943,-20.41606
1944,-20.22142
1945,-20.08924
1946,-19.89501
1947,-19.59633
1948,-19.10686
1949,-18.80735
1950,-18.47423
1951,-18.09315
1952,-17.3995
1953,-17.3207
1954,-17.42381
1955,-17.5436
1956,-17.70755
1957,-17.8554
1958,-18.02144
1959,-18.1479
1960,-18.33606
1961,-18.43476
1962,-18.3514
1963,-18.0608
1964,-17.87173
1965,-17.72069
1966,-17.62668
1967,-17.6948
1968,-17.66429
1969,-17.58637
1970,-17.53182
1971,-17.4414
1972,-17.3182
1973,-17.2064
1974,-17.13695
1975,-17.10732
1976,-17.11049
1977,-17.1401
1978,-17.1766
1979,-17.15961
1980,-17.15177
1981,-16.06011
1982,-14.68278
1983,-13.06476
1984,-11.26896
1985,-11.54146
1986,-11.77442
1987,-11.94942
1988,-12.05655
1989,-12.0968
1990,-12.0799
1991,-12.00501
1992,-11.86609
1993,-11.75094
1994,-11.83849
1995,-12.12626
1996,-12.3715
1997,-12.40899
1998,-12.28189
1999,-12.13358
2000,-12.10643
2001,-12.23105
2002,-12.3547
2003,-12.35985
2004,-12.29819
2005,-12.26209
2006,-12.30583
2007,-12.43899
2008,-12.65011
2009,-12.89038
2010,-13.09378
2011,-13.20271
2012,-13.82406
2013,-14.48703
2014,-15.10787
2015,-15.56089
2016,-16.2524
2017,-17.27977
2018,-17.15256
2019,-17.18432
2020,-17.15697
2021,-17.14558
2022,-17.16043
2023,-17.20433
2024,-17.27008
2025,-17.34025
2026,-17.39419
2027,-16.78651
2028,-16.55817
2029,-17.1636
2030,-16.96371
2031,-16.69821
2032,-16.12365
2033,-14.39054
2034,-12.4149
2035,-10.68672
2036,-9.97972
2037,-9.70046
2038,-9.65245
2039,-9.94473
2040,-10.24837
2041,-9.90825
2042,-9.1983
2043,-8.63288
2044,-8.16295
2045,-7.67351
2046,-7.30876
2047,-7.07491
2048,-7.0492
2049,-7.25542
2050,-7.51979
2051,-8.03214
2052,-8.33285
2053,-8.54989
2054,-8.71434
2055,-8.78439
2056,-8.73769
2057,-8.5761
2058,-8.30475
2059,-7.93724
2060,-7.53418
2061,-7.37132
2062,-7.15788
2063,-7.11477
2064,-7.02321
2065,-6.88898
2066,-6.71528
2067,-6.65648
2068,-6.25245
2069,-5.76134
2070,-5.26574
2071,-4.82709
2072,-4.49075
2073,-4.19775
2074,-4.16604
2075,-4.15499
2076,-4.15478
2077,-4.17563
2078,-4.27392
2079,-4.55376
2080,-4.90567
2081,-5.09138
2082,-5.16266
2083,-5.20714
2084,-5.24835
2085,-5.27933
2086,-5.28713
2087,-5.26935
2088,-5.24584
2089,-5.24341
2090,-5.2699
2091,-5.30848
2092,-5.33854
2093,-5.36789
2094,-5.42028
2095,-5.473
2096,-5.45648
2097,-5.31132
2098,-5.02939
2099,-4.70917
2100,-4.45531
2101,-4.43081
2102,-4.32387
2103,-4.34831
2104,-4.37346
2105,-4.40272
2106,-4.46967
2107,-4.61665
2108,-4.81755
2109,-4.96155
2110,-5.01497
2111,-4.98439
2112,-4.86236
2113,-4.69
2114,-4.53862
2115,-4.4337
2116,-4.31605
2117,-3.66505
2118,-3.0403
2119,-2.43474
2120,-2.49797
2121,-2.57585
2122,-2.5931
2123,-2.49112
2124,-2.13372
2125,-1.77124
2126,-1.27859
2127,-0.94709
2128,-0.55658
2129,-0.13264
2130,0.07377
2131,0.1517
2132,0.30517
2133,0.59042
2134,0.97312
2135,1.41448
2136,1.79829
2137,2.06482
2138,2.17909
2139,2.11928
2140,2.25783
2141,3.43413
2142,4.56085
2143,4.978
2144,5.15145
2145,5.30392
2146,5.42625
2147,5.49733
2148,5.58428
2149,6.06965
2150,6.77199
2151,7.39881
2152,7.521
2153,7.55623
2154,7.66386
2155,7.80617
2156,7.87422
2157,7.82902
2158,7.78137
2159,7.75411
2160,7.92829
2161,8.17621
2162,8.32467
2163,8.32251
2164,8.21052
2165,8.03541
2166,7.77531
2167,7.62865
2168,7.59395
2169,7.40956
2170,7.13375
2171,6.77633
2172,6.4327
2173,6.21495
2174,6.07589
2175,5.99361
2176,5.98381
2177,6.06777
2178,6.25185
2179,6.59551
2180,6.81156
2181,6.93202
2182,6.89178
2183,6.73957
2184,6.26989
2185,6.13845
2186,5.68599
2187,5.69895
2188,5.71421
2189,5.6035
2190,5.24251
2191,4.94931
2192,4.7295
2193,4.73099
2194,4.75322
2195,4.77841
2196,4.81921
2197,4.88445
2198,4.91148
2199,4.64749
2200,4.19381
2201,3.75054
2202,3.63353
2203,3.61676
2204,3.63845
2205,2.77276
2206,1.85099
2207,1.0466
2208,-0.13421
2209,-0.11726
2210,-0.0626
2211,-0.00358
2212,0.04353
2213,0.05002
2214,-0.02849
2215,-0.10996
2216,-0.19272
2217,-0.35621
2218,-0.52212
2219,-0.57736
2220,-0.65685
2221,-0.55427
2222,-0.32291
2223,-0.03615
2224,0.22392
2225,0.45108
2226,0.65019
2227,0.78631
2228,0.87509
2229,1.01158
2230,1.08593
2231,1.53054
2232,2.08693
2233,2.38099
2234,2.55493
2235,2.61814
2236,2.6564
2237,2.64116
2238,2.39432
2239,1.97668
2240,2.47778
2241,3.08395
2242,3.8039
2243,4.40016
2244,4.62359
2245,4.77682
2246,5.13324
2247,5.20196
2248,5.93037
2249,6.52197
2250,6.96498
2251,7.17665
2252,7.36203
2253,7.32506
2254,7.25083
2255,7.18114
2256,7.20111
2257,7.35776
2258,7.63658
2259,7.93609
2260,8.12491
2261,8.20638
2262,8.2445
2263,8.26187
2264,8.2697
2265,8.28681
2266,8.31207
2267,8.3074
2268,8.22798
2269,8.09661
2270,8.00926
2271,8.00258
2272,8.03539
2273,8.06388
2274,8.06676
2275,8.0437
2276,7.99555
2277,7.79935
2278,5.71551
2279,3.7675
2280,3.73474
2281,3.8798
2282,4.04525
2283,4.16142
2284,4.14317
2285,3.97785
2286,3.77882
2287,3.61778
2288,3.51955
2289,3.46993
2290,3.44733
2291,3.45883
2292,3.52432
2293,3.61306
2294,3.67208
2295,3.70915
2296,3.78727
2297,3.93407
2298,4.088
2299,4.2303
2300,4.69969
2301,5.12669
2302,5.48976
2303,5.63499
2304,5.54248
2305,5.40801
2306,5.29981
2307,5.21525
2308,5.14067
2309,5.10493
2310,5.27078
2311,6.53962
2312,7.24062
2313,7.70651
2314,8.16807
2315,8.35262
2316,8.42856
2317,8.45112
2318,8.47328
2319,8.42887
2320,8.57073
2321,8.85666
2322,9.11154
2323,9.35462
2324,9.50098
2325,9.73919
2326,10.07461
2327,10.47537
2328,10.83885
2329,11.22332
2330,11.67245
2331,11.50088
2332,11.42073
2333,11.11288
2334,10.93873
2335,10.78591
2336,10.61768
2337,10.55579
2338,10.40838
2339,10.28625
2340,10.18177
2341,10.10548
2342,10.10583
2343,10.17875
2344,10.41484
2345,11.59426
2346,13.33937
2347,13.51267
2348,13.4123
2349,13.30948
2350,13.2374
2351,13.20606
2352,13.21706
2353,13.26408
2354,13.35616
2355,13.67689
2356,13.78955
2357,14.14278
2358,14.67593
2359,15.23686
2360,15.42835
2361,15.44368
2362,15.46478
2363,15.54766
2364,15.64401
2365,15.68791
2366,15.67029
2367,15.56287
2368,15.54569
2369,15.64396
2370,15.708
2371,15.91763
2372,16.33899
2373,17.0891
2374,18.04963
2375,19.41598
2376,19.38408
2377,19.60896
2378,19.5061
2379,19.3899
2380,19.30506
2381,19.3385
2382,19.57566
2383,19.78264
2384,19.9276
2385,19.83708
2386,19.73861
2387,19.73335
2388,19.80628
2389,19.94146
2390,20.20942
2391,20.51855
2392,20.95666
2393,20.92886
2394,20.74196
2395,20.54975
2396,20.39871
2397,20.26372
2398,20.10827
2399,19.88002
2400,19.46455
2401,19.1072
2402,18.88277
2403,18.70469
2404,18.79606
2405,18.87802
2406,18.68601
2407,18.54154
2408,18.1386
2409,17.84911
2410,17.7528
2411,17.88087
2412,17.7534
2413,17.50394
2414,17.15491
2415,16.82574
2416,16.58654
2417,16.69833
2418,17.10911
2419,17.15127
2420,17.35735
2421,17.50395
2422,17.49701
2423,17.50097
2424,17.49305
2425,17.41939
2426,17.26023
2427,17.0754
2428,16.93777
2429,16.87084
2430,16.86107
2431,16.86675
2432,16.85813
2433,16.83928
2434,16.83628
2435,16.89513
2436,17.12432
2437,17.91043
2438,18.6112
2439,19.39163
2440,19.89121
2441,20.06918
2442,20.06059
2443,19.9891
2444,19.93189
2445,19.93916
2446,20.01109
2447,20.12377
2448,20.26361
2449,20.3971
2450,20.47766
2451,20.4397
2452,20.32791
2453,20.26363
2454,20.268
2455,20.43238
2456,20.56347
2457,20.56874
2458,20.47116
2459,20.37134
2460,20.34903
2461,20.53139
2462,20.86386
2463,21.18779
2464,21.535
2465,21.69523
2466,21.77096
2467,21.67298
2468,21.40386
2469,21.18252
2470,21.06769
2471,21.02902
2472,21.00443
2473,20.97926
2474,20.97843
2475,21.02953
2476,21.14615
2477,21.37316
2478,21.72334
2479,22.04063
2480,22.20793
2481,22.2566
2482,22.24684
2483,22.23233
2484,22.2581
2485,22.31512
2486,22.2604
2487,22.01911
2488,21.73797
2489,21.54685
2490,21.45754
2491,21.4149
2492,21.35404
2493,21.23911
2494,21.11898
2495,21.11117
2496,21.26795
2497,21.56918
2498,22.27935
2499,22.76338
2500,23.12519
2501,23.283
2502,23.39454
2503,23.37937
2504,23.31304
2505,23.30754
2506,23.34946
2507,23.40553
2508,23.43722
2509,23.40409
2510,23.29039
2511,23.0961
2512,22.98693
2513,22.95136
2514,23.16314
2515,23.41808
2516,23.68415
2517,23.78124
2518,23.77999
2519,23.84558
2520,23.84362
2521,23.98122
2522,24.13913
2523,24.21173
2524,24.07177
2525,23.863
2526,23.78784
2527,23.81306
2528,23.80931
2529,23.71111
2530,23.58151
2531,23.5003
2532,23.49498
2533,23.5388
2534,23.51904
2535,23.28038
2536,22.96847
2537,22.82583
2538,22.79156
2539,22.80668
2540,22.85674
2541,22.93575
2542,23.03367
2543,22.46811
2544,22.03572
2545,21.67052
2546,21.1179
2547,20.47629
2548,19.79591
2549,19.34255
2550,19.05333
2551,18.84204
2552,18.66268
2553,18.39862
2554,18.36343
2555,18.32769
2556,18.29859
2557,18.29984
2558,18.37861
2559,18.57137
2560,18.77722
2561,18.83452
2562,18.75103
2563,18.61573
2564,18.4897
2565,18.43599
2566,18.53305
2567,18.75694
2568,18.94739
2569,19.04265
2570,19.07155
2571,19.23301
2572,19.46894
2573,19.73672
2574,19.76992
2575,19.84795
2576,19.8778
2577,19.93579
2578,20.02413
2579,20.30374
2580,20.22758
2581,20.18225
2582,20.20893
2583,20.21286
2584,20.15113
2585,19.1697
2586,18.23992
2587,17.4344
2588,17.06481
2589,16.86792
2590,16.7386
2591,16.71153
2592,16.6766
2593,16.7067
2594,16.72867
2595,16.74171
2596,16.78626
2597,16.67786
2598,16.34827
2599,16.00874
2600,15.61528
2601,15.34252
2602,14.95969
2603,14.54617
2604,14.11285
2605,13.69027
2606,13.56933
2607,13.44568
2608,13.33912
2609,13.26691
2610,13.23447
2611,13.23307
2612,12.78465
2613,12.44652
2614,11.94128
2615,11.42813
2616,10.856
2617,10.33524
2618,9.79809
2619,9.38228
2620,9.08701
2621,8.96326
2622,8.90728
2623,8.91991
2624,8.89733
2625,8.83187
2626,8.74222
2627,8.71778
2628,8.75202
2629,8.7928
2630,8.81552
2631,8.8445
2632,8.86644
2633,8.75643
2634,8.63903
2635,8.58503
2636,8.70414
2637,8.96417
2638,9.24397
2639,9.64441
2640,10.07165
2641,10.55463
2642,10.91094
2643,11.14292
2644,11.30221
2645,11.42074
2646,11.56816
2647,11.73198
2648,12.10154
2649,12.49432
2650,12.94477
2651,13.0748
2652,13.62649
2653,14.11499
2654,14.56714
2655,15.07292
2656,15.54269
2657,16.24776
2658,16.74291
2659,17.16381
2660,17.07952
2661,16.98014
2662,16.9131
2663,16.93163
2664,17.16664
2665,17.34318
2666,17.36917
2667,17.70354
2668,18.02826
2669,18.39179
2670,18.35847
2671,18.24827
2672,18.16101
2673,18.12028
2674,18.26032
2675,18.45532
2676,18.63902
2677,18.98229
2678,18.49549
2679,18.44547
2680,17.98457
2681,17.74896
2682,17.57437
2683,17.33681
2684,17.14141
2685,16.87802
2686,16.77976
2687,16.75556
2688,16.72498
2689,16.7609
2690,16.78162
2691,16.81046
2692,16.81887
2693,16.73695
2694,16.53216
2695,16.29923
2696,16.24023
2697,16.19204
2698,16.28282
2699,16.38851
2700,16.48107
2701,16.53372
2702,16.5753
2703,16.57612
2704,16.5755
2705,16.61543
2706,16.6197
2707,16.67356
2708,16.74523
2709,16.9105
2710,17.04033
2711,17.20546
2712,17.39182
2713,17.51835
2714,17.58727
2715,17.53304
2716,17.50929
2717,17.54897
2718,17.78663
2719,18.19485
2720,18.58775
2721,19.1062
2722,19.70931
2723,19.67463
2724,19.59591
2725,19.52519
2726,19.42732
2727,19.31207
2728,19.09915
2729,19.10756
2730,19.14285
2731,19.18702
2732,19.25379
2733,19.35282
2734,19.59595
2735,19.83482
2736,20.11418
2737,20.40771
2738,20.66392
2739,20.90276
2740,21.15977
2741,21.37643
2742,21.56001
2743,21.59156
2744,21.71916
2745,21.98142
2746,22.18205
2747,22.28377
2748,22.28009
2749,22.16205
2750,22.02601
2751,21.87208
2752,21.78364
2753,21.73323
2754,21.91028
2755,22.05568
2756,22.27154
2757,22.60689
2758,23.02546
2759,23.50593
2760,24.00195
2761,24.07578
2762,24.1694
2763,24.24236
2764,24.24288
2765,24.18337
2766,24.16905
2767,24.24411
2768,24.36358
2769,24.48956
2770,24.61529
2771,24.74161
2772,24.83974
2773,24.86405
2774,24.7945
2775,24.64276
2776,24.47386
2777,24.38708
2778,24.40215
2779,24.47767
2780,24.57662
2781,23.76009
2782,23.30727
2783,22.9358
2784,22.74651
2785,22.57743
2786,22.53847
2787,22.6209
2788,22.50653
2789,22.33139
2790,22.22684
2791,22.18842
2792,22.19866
2793,22.20041
2794,22.32912
2795,22.4143
2796,22.383
2797,22.24118
2798,22.11238
2799,22.08895
2800,22.10308
2801,22.11164
2802,22.18977
2803,22.96351
2804,23.85366
2805,25.07971
2806,25.33805
2807,25.28427
2808,25.46944
2809,25.75703
2810,26.15038
2811,26.31507
2812,26.3822
2813,26.42079
2814,26.44483
2815,26.45175
2816,26.451
2817,26.46438
2818,26.47398
2819,26.2686
2820,25.97209
2821,25.48923
2822,25.15869
2823,24.89946
2824,24.67539
2825,24.53123
2826,24.44209
2827,24.30569
2828,24.05953
2829,23.79084
2830,23.59886
2831,23.51014
2832,23.53839
2833,23.7074
2834,23.7965
2835,23.63791
2836,23.3455
2837,23.0218
2838,22.81248
2839,22.54302
2840,22.24738
2841,22.04121
2842,21.68797
2843,21.34316
2844,21.09766
2845,21.04074
2846,21.20877
2847,21.5544
2848,21.14348
2849,20.69412
2850,20.39412
2851,20.2617
2852,19.69779
2853,18.84576
2854,18.37991
2855,18.27971
2856,18.06679
2857,17.78865
2858,17.65876
2859,17.58741
2860,17.5269
2861,17.26411
2862,16.85441
2863,16.20481
2864,15.90674
2865,16.29472
2866,16.92111
2867,17.00658
2868,16.7361
2869,16.3379
2870,15.93116
2871,15.56251
2872,15.29229
2873,15.1196
2874,15.03897
2875,15.01044
2876,14.87708
2877,14.55559
2878,14.11537
2879,13.69043
2880,13.30463
2881,13.03386
2882,12.771
2883,12.55863
2884,12.3433
2885,12.07628
2886,11.77371
2887,11.31803
2888,10.78093
2889,10.26907
2890,9.91248
2891,9.64936
2892,9.33751
2893,9.01352
2894,8.66626
2895,8.60811
2896,8.53355
2897,8.44907
2898,8.39911
2899,8.40392
2900,8.40994
2901,8.35698
2902,8.23639
2903,8.08688
2904,7.99624
2905,8.02448
2906,8.10209
2907,8.13949
2908,8.1416
2909,8.16685
2910,8.26895
2911,7.39099
2912,6.43719
2913,5.51046
2914,4.4362
2915,3.54501
2916,2.48011
2917,2.42143
2918,2.08614
2919,1.10945
2920,0.63028
2921,0.31343
2922,0.08749
2923,-0.03045
2924,-0.06589
2925,-0.09871
2926,-1.39508
2927,-2.66748
2928,-4.19579
2929,-4.53467
2930,-4.8412
2931,-4.87735
2932,-4.90358
2933,-5.21428
2934,-5.49272
2935,-6.20381
2936,-6.84223
2937,-7.40782
2938,-7.78365
2939,-7.91654
2940,-7.82327
2941,-7.8172
2942,-7.99526
2943,-8.3527
2944,-8.85743
2945,-9.37175
2946,-9.89465
2947,-9.89157
2948,-9.84651
2949,-9.75744
2950,-9.63556
2951,-10.00874
2952,-10.49823
2953,-11.33032
2954,-12.77085
2955,-12.69148
2956,-13.47899
2957,-13.62888
2958,-13.70104
2959,-13.76457
2960,-14.76696
2961,-15.68258
2962,-16.41649
2963,-17.23049
2964,-18.48302
2965,-20.04881
2966,-21.51408
2967,-22.55099
2968,-23.31937
2969,-24.06699
2970,-23.85921
2971,-23.69914
2972,-24.63243
2973,-25.26726
2974,-25.95717
2975,-26.45725
2976,-26.77047
2977,-26.79696
2978,-26.97311
2979,-27.76443
2980,-28.29859
2981,-28.66664
2982,-28.75445
2983,-28.80164
2984,-28.78843
2985,-28.71467
2986,-28.63438
2987,-28.61954
2988,-28.69887
2989,-28.67865
2990,-28.75521
2991,-28.79756
2992,-28.75866
2993,-28.68351
2994,-28.62245
2995,-28.57903
2996,-28.55334
2997,-28.5465
2998,-28.50523
2999,-28.3953
3000,-27.83289
3001,-27.41909
3002,-27.02482
3003,-26.66866
3004,-26.36301
3005,-26.34024
3006,-26.34104
3007,-26.36754
3008,-26.40396
3009,-26.39748
3010,-26.22151
3011,-25.79764
3012,-25.61922
3013,-25.5135
3014,-25.50514
3015,-25.63947
3016,-25.76008
3017,-25.84911
3018,-25.90139
3019,-25.9169
3020,-25.85187
3021,-25.35959
3022,-24.99345
3023,-24.65955
3024,-24.61905
3025,-24.66921
3026,-24.69542
3027,-24.03776
3028,-23.5176
3029,-22.99121
3030,-22.44589
3031,-21.66025
3032,-20.89733
3033,-19.89682
3034,-19.10712
3035,-18.39025
3036,-18.04664
3037,-17.8533
3038,-17.6417
3039,-17.55707
3040,-17.72098
3041,-17.81826
3042,-17.8672
3043,-17.86856
3044,-17.83302
3045,-17.81848
3046,-17.92268
3047,-18.20287
3048,-18.55319
3049,-18.77673
3050,-18.81791
3051,-18.74866
3052,-18.67587
3053,-18.66336
3054,-18.69635
3055,-18.73184
3056,-18.7812
3057,-18.94226
3058,-19.37862
3059,-20.06462
3060,-20.66275
3061,-20.92427
3062,-21.01217
3063,-21.03615
3064,-21.01123
3065,-20.85126
3066,-20.70697
3067,-20.44355
3068,-20.23315
3069,-20.13401
3070,-20.1216
3071,-20.15619
3072,-20.32361
3073,-20.47125
3074,-20.61275
3075,-20.65022
3076,-20.79844
3077,-20.88249
3078,-20.83075
3079,-20.97848
3080,-21.04374
3081,-20.90932
3082,-21.10956
3083,-21.12711
3084,-20.97212
3085,-20.97271
3086,-20.99438
3087,-20.91371
3088,-20.76025
3089,-20.55371
3090,-20.25921
3091,-19.76607
3092,-19.18073
3093,-18.63356
3094,-18.0487
3095,-17.60298
3096,-16.88166
3097,-16.11971
3098,-15.29933
3099,-14.61346
3100,-14.10526
3101,-13.44928
3102,-12.84142
3103,-12.12321
3104,-11.51145
3105,-10.89516
3106,-9.98051
3107,-10.09314
3108,-10.14321
3109,-10.1452
3110,-10.10106
3111,-10.01163
3112,-9.91477
3113,-9.88944
3114,-9.97643
3115,-10.13801
3116,-10.29276
3117,-10.3922
3118,-10.41679
3119,-10.32116
3120,-9.91863
3121,-9.17857
3122,-8.4321
3123,-8.38506
3124,-8.45439
3125,-8.48328
3126,-8.40972
3127,-8.24313
3128,-8.07003
3129,-8.34848
3130,-8.90145
3131,-9.62755
3132,-10.46723
3133,-10.65418
3134,-10.79807
3135,-11.06648
3136,-11.5212
3137,-11.98081
3138,-12.27461
3139,-12.4324
3140,-12.54888
3141,-12.53909
3142,-12.62454
3143,-12.76939
3144,-12.98451
3145,-13.25404
3146,-13.55792
3147,-13.83799
3148,-13.90833
3149,-13.711
3150,-13.51225
3151,-13.70834
3152,-13.91027
3153,-14.08889
3154,-14.40968
3155,-14.27658
3156,-14.14579
3157,-13.71726
3158,-13.00126
3159,-12.263
3160,-11.56699
3161,-10.90867
3162,-10.21362
3163,-9.5228
3164,-9.57877
3165,-9.60102
3166,-9.5719
3167,-9.49461
3168,-9.38868
3169,-9.37763
3170,-9.39761
3171,-9.27256
3172,-9.06897
3173,-8.80429
3174,-8.41115
3175,-8.51937
3176,-8.484
3177,-8.76665
3178,-8.81954
3179,-8.92653
3180,-9.015
3181,-8.99554
3182,-8.98074
3183,-8.99653
3184,-9.10192
3185,-9.28776
3186,-9.48449
3187,-9.6662
3188,-9.7793
3189,-9.82691
3190,-9.79465
3191,-9.73265
3192,-9.61453
3193,-9.4807
3194,-9.34423
3195,-9.25583
3196,-9.18553
3197,-9.1219
3198,-9.06976
3199,-9.06654
3200,-9.18386
3201,-9.47565
3202,-9.89697
3203,-10.28953
3204,-10.54451
3205,-10.72761
3206,-10.9124
3207,-11.07752
3208,-11.36722
3209,-11.693
3210,-11.98293
3211,-12.18833
3212,-12.30167
3213,-12.35539
3214,-12.38591
3215,-12.39076
3216,-12.31802
3217,-12.11474
3218,-11.86652
3219,-11.7
3220,-11.62784
3221,-11.64137
3222,-11.79695
3223,-11.95239
3224,-11.82423
3225,-12.16866
3226,-12.1183
3227,-12.25365
3228,-12.3421
3229,-12.46643
3230,-12.60596
3231,-12.54896
3232,-12.65032
3233,-10.99137
3234,-12.66302
3235,-6.40144
3236,-2.98854
3237,2.84195
3238,3.46213
3239,5.16469
3240,6.02605
3241,6.44296
3242,6.65716
3243,6.66206
3244,6.4572
3245,6.23138
3246,6.18099
3247,6.26959
3248,6.39137
3249,6.45792
3250,6.42203
3251,6.29987
3252,6.15834
3253,6.0414
3254,5.93905
3255,5.84522
3256,5.77036
3257,5.70917
3258,5.64112
3259,5.54636
3260,5.39413
3261,5.14918
3262,4.83315
3263,4.56945
3264,4.39152
3265,4.20615
3266,3.9834
3267,3.74389
3268,3.48451
3269,3.18515
3270,2.84272
3271,2.52909
3272,2.4676
3273,3.6882
3274,3.93187
3275,4.15089
3276,4.14385
3277,4.13358
3278,4.19105
3279,4.33454
3280,4.52643
3281,4.7036
3282,4.80441
3283,4.76885
3284,4.57176
3285,4.26326
3286,3.95107
3287,3.65266
3288,3.32984
3289,2.98621
3290,2.82234
3291,2.72092
3292,2.61557
3293,2.74133
3294,3.09771
3295,3.432
3296,3.88666
3297,4.09159
3298,4.13378
3299,4.02709
3300,3.927
3301,3.88354
3302,3.95554
3303,4.04515
3304,4.19607
3305,4.20025
3306,4.15091
3307,4.07497
3308,4.00268
3309,3.98699
3310,4.29237
3311,4.29785
3312,4.51304
3313,4.54875
3314,4.39359
3315,4.25726
3316,4.18496
3317,4.30729
3318,4.45009
3319,4.55701
3320,4.59449
3321,4.55767
3322,4.47057
3323,4.35736
3324,3.99131
3325,3.64246
3326,3.23602
3327,2.93592
3328,2.64445
3329,2.55416
3330,2.53095
3331,2.62183
3332,2.76874
3333,2.86793
3334,2.86182
3335,2.55198
3336,2.3473
3337,2.28849
3338,2.27961
3339,2.63397
3340,3.00542
3341,3.1789
3342,3.0045
3343,3.22894
3344,3.30923
3345,3.34017
3346,3.17513
3347,2.77452
3348,2.36032
3349,1.89136
3350,1.51761
3351,1.33863
3352,1.94185
3353,2.23926
3354,2.38204
3355,2.3092
3356,2.09916
3357,1.92529
3358,1.69042
3359,1.6395
3360,1.84946
3361,1.64271
3362,1.4412
3363,1.27972
3364,1.13434
3365,0.97892
3366,0.83282
3367,0.73731
3368,0.69224
3369,0.39283
3370,0.20365
3371,-0.15142
3372,-0.40749
3373,-0.53558
3374,-0.56802
3375,-0.56298
3376,-0.58075
3377,-0.65114
3378,-0.7565
3379,-0.86482
3380,-0.97183
3381,-1.10106
3382,-1.26375
3383,-1.42915
3384,-1.54462
3385,-1.60065
3386,-1.62856
3387,-1.65617
3388,-1.69797
3389,-1.74333
3390,-1.75851
3391,-1.73202
3392,-1.72344
